,X.1,X,CID,Inchikey,SID,KEGGID,Name,Name_1,pathway_1,pathway_2,pathway_3,pathway_4,pathway_5,pathway_6,Class
12985,12339,11053,4848,RMHMFHUVIITRHF-UHFFFAOYSA-N,9711,C07508,Pirenzepine,,,,,,,,
12986,12341,11055,439791,RMIVMBYMDISYFZ-UHFFFAOYSA-N,5685,C02723,N-Methylputrescine,,map00960,map01100,map01110,,,,
12987,12342,11056,72519,RMIXHJPMNBXMBU-QIIXEHPYSA-N,13367,C11186,Nonactin,,,,,,,,
12988,12343,11057,6427471,RMKQBFUAKZOVPQ-JALIKCBVSA-N,135626207,C19740,(+)-alpha-Barbatene,,map00909,,,,,,
12989,12344,11058,65999,RMMXLENWKUUMAY-UHFFFAOYSA-N,9912,C07710,Telmisartan,,,,,,,,
12990,12345,11059,6009,RMMXTBMQSGEXHJ-UHFFFAOYSA-N,9742,C07539,Aminopyrine,4-Dimethylaminoantipyrine,,,,,,,NA
12991,12346,11062,135398666,RMPHWTMYCVTPKB-ZQPYBXQSSA-N,4493,C01274,"5-Formyl-5,6,7,8-tetrahydromethanopterin",5-Formyl-H4MPT,map00680,map01100,map01120,map01200,,,
12992,12347,11064,644073,RMRJXGBAOAMLHD-IHFGGWKQSA-N,10207,C08007,Buprenorphine,,,,,,,,
12993,12348,11065,71448966,RMSITXIMTOOGNZ-IYFCKDFNSA-N,163311895,C17909,Cannabisin E,,,,,,,,
12994,12349,11066,119058155,RMSOWPIMGWWPCR-PELKAZGASA-N,328082954,C21411,"(1R,10aS)-1,4,10,10a-Tetrahydrophenazine-1-carboxylate",,map00405,map01130,,,,,
12995,12351,11069,10655819,RMZHSBMIZBMVMN-LSDHHAIUSA-N,350078284,C21707,"Selina-4(15),7(11)-diene",,,,,,,,
12996,12352,11071,10267,RNBGYGVWRKECFJ-ARQDHWQXSA-N,7752,C05378,"beta-D-Fructose 1,6-bisphosphate",,,,,,,,
12997,12353,11072,440117,RNBGYGVWRKECFJ-OEXCPVAWSA-N,6535,C03785,"D-Tagatose 1,6-bisphosphate",,map00052,map01100,,,,,
12998,12354,11073,172313,RNBGYGVWRKECFJ-VRPWFDPXSA-N,3647,C00354,"D-Fructose 1,6-bisphosphate",,,,,,,,
12999,12355,11074,150856,RNBMPPYRHNWTMA-UAKXSSHOSA-N,51090960,C16634,5-Fluorouridine monophosphate,,map00983,,,,,,
13000,12356,11076,11030951,RNDFUOKDULDZPR-MELADBBJSA-N,135626221,C19754,"cis-Muurola-4(14),5-diene",,,,,,,,
13001,12357,11077,5281669,RNDGJCZQVKFBPI-ASDZUOGYSA-N,12289,C10103,Luteolin 7-O-(6'-malonylglucoside),,,,,,,,
13002,12358,11078,24892798,RNFGJWAPSRFYAS-MUGJNUQGSA-N,51090897,C16568,Homotrypanothione disulfide,,map00480,,,,,,
13003,12359,11079,2707,RNFNDJAIBTYOQL-UHFFFAOYSA-N,9116,C06899,Chloral hydrate,,map00980,map05204,,,,,
13004,12361,11082,442976,RNPABQVCNAUEIY-GUQYYFCISA-N,12990,C10807,Germine,,,,,,,,
13005,12363,11084,390361,RNQBLQALVMHBKH-SQYWJIFTSA-N,11946,C09758,Isochamaejasmin,"3,3''-Binaringenin",,,,,,,
13006,12364,11086,161243,RNSBFHHWMMKJAM-UHFFFAOYSA-N,8563,C06327,Chelirubine,,map00950,,,,,,
13007,12365,11087,5280344,RNUCUWWMTTWKAH-JLHYYAGUSA-N,3680,C00390,Ubiquinol,QH2,map00190,map01100,,,,,
13008,12366,11088,440755,RNUGPSIGKYHQNQ-OJAKKHQRSA-O,7981,C05674,CMP-N-trimethyl-2-aminoethylphosphonate,CMP-2-trimethylaminoethylphosphonate,map00440,map01100,,,,,
13009,12367,11089,7242,RNVCVTLRINQCPJ-UHFFFAOYSA-N,17395403,C14403,ortho-Toluidine,o-Toluidine,,,,,,,
13010,12368,11091,3007857,RNWHGQJWIACOKP-UHFFFAOYSA-N,582960,C12570,Zinc oxide,,,,,,,,
13011,12369,11092,118797928,RNXNMMDMLFJCKP-YEFHWUCQSA-N,313046621,C21141,"4-Hydroxy-2-methyl-3-oxo-4-[(2E,6E)-farnesyl]-3,4-dihydroquinoline 1-oxide",,map00999,map01130,,,,,
13012,12371,11095,440410,RNYNGUYSDYOCLB-UHFFFAOYSA-N,7215,C04625,"2,4-Dichloro-2,5-dihydro-5-oxofuran-2-acetate","3,5-Dichloro-2,5-dihydro-2-oxofuran-5-acetate",,,,,,,
13013,12372,11096,66948,RNYZJZKPGHQTJR-UHFFFAOYSA-N,9301,C07090,Protoanemonin,4-Methylenebut-2-en-4-olide,map00361,map01120,,,,,
13014,12373,11097,442910,RNZIQNGNLJSLHV-KDOFPFPSSA-N,12875,C10692,Haplophyllidine,,,,,,,,
13015,12374,11098,45,ROBFUDYVXSDBQM-UHFFFAOYSA-N,5343,C02287,Hydroxymalonate,Tartronic acid,,,,,,,
13016,12375,11099,2145,ROBVIMPUHSLWNV-UHFFFAOYSA-N,9819,C07617,Aminoglutethimide,,,,,,,,
13017,12376,11101,11954165,ROCVZARQFKQHCD-FQRJZAEESA-N,17396387,C15390,"1alpha,5alpha-Epidithio-17a-oxa-D-homoandrostan-3,17-dione",,,,,,,,
13018,12377,11102,5280460,RODXRVNMMDRFIK-UHFFFAOYSA-N,4885,C01752,Scopoletin,,map00940,map01061,map01110,,,,
13019,12379,11104,73574,ROFMCMXCPNFONV-SFTDATJTSA-N,8995,C06775,11-O-Demethylpradinone I,,,,,,,,
13020,12381,11107,857,ROHFNLRQFUQHCH-UHFFFAOYSA-N,47205735,C16439,Leucine,,,,,,,,
13021,12382,11108,6106,ROHFNLRQFUQHCH-YFKPBYRVSA-N,3423,C00123,L-Leucine,2-Amino-4-methylvaleric acid,map00280,map00290,map00966,map00970,map01060,map01065,
13022,12383,11109,3526,RONFGUROBZGJKP-UHFFFAOYSA-N,13180,C10997,Guazatine,Iminoctadine,,,,,,,
13023,12384,11110,4205,RONZAEMNMFQXRA-UHFFFAOYSA-N,9773,C07570,Mirtazapine,,,,,,,,
13024,12385,11111,68345,ROOBHHSRWJOKSH-UHFFFAOYSA-N,10574,C08378,Hentriacontan-1-ol,1-Hentriacontanol,,,,,,,
13025,12386,11113,443915,ROQLTZUOXIQBDO-JZWLZXDTSA-O,583033,C12643,Cyanidin 3-O-(6-O-malonyl-beta-D-glucoside),Cyanidin 3-O-(6'-O-malonylglucoside),map00942,,,,,,
13026,12387,11114,674,ROSDSFDQCJNGOL-UHFFFAOYSA-N,3824,C00543,Dimethylamine,(CH3)2NH,map00680,map01120,map01200,,,,
13027,12388,11115,92042783,ROTDGSCRRKYCRZ-FFWSUHOLSA-N,254741383,C20920,Tabtoxinine-delta-lactam,,map00261,map01130,,,,,
13028,12389,11116,5280889,ROUDCKODIMKLNO-CTBSXBMHSA-N,8246,C05962,6-Keto-prostaglandin E1,6-Keto-PGE1,map00590,map01100,,,,,
13029,12392,11121,5282047,RPALEGQGCGCFCX-FIWMUJSFSA-N,14185,C12029,(E)-2-Butenyl-4-methyl-threonine,2-Butenyl-4-methylthreonine,,,,,,,
13030,12393,11122,398937,RPAORVSEYNOMBR-IUIKQTSFSA-N,14309,C12162,Crinine,,map00950,map01063,map01110,,,,
13031,12394,11123,443693,RPAORVSEYNOMBR-RLCCDNCMSA-N,14339,C12193,Vittatine,"(3beta,5alpha,13beta,19alpha)-1,2-Didehydro-crinan-3-ol",map00950,,,,,,
13032,12395,11125,5281440,RPCAPUZHOOCZMO-ALPYKIIRSA-N,11592,C09401,Eleganin,,,,,,,,
13033,12396,11126,6430826,RPDIIOSMVGHNKJ-UHFFFAOYSA-N,254741406,C20944,Ipsdienone,"2-Methyl-6-methyleneocta-2,7-dien-4-one",map00902,map01110,,,,,
13034,12397,11127,86289736,RPDSFBJYUHLDNI-MHMDBQTNSA-N,254741319,C20853,Monacolin L acid,"(3R,5R)-7-[(1S,2S,6R,8aR)-2,6-Dimethyl-1,2,6,7,8,8a-hexahydronaphthalen-1-yl]-3,5-dihydroxyheptanoate",map00999,,,,,,
13035,12398,11128,443811,RPINDSDUVXDEGE-WUZSHGJPSA-N,582793,C12403,104-1,,,,,,,,
13036,12399,11129,92803,RPKLZQLYODPWTM-LVVAJZGHSA-N,124490294,C19642,5beta-Cholanic acid,Ursocholanic acid,,,,,,,
13037,12402,11134,56947150,RPQXVSUAYFXFJA-HGRQIUPRSA-N,586343,C13757,Saxitoxin,,,,,,,,
13038,12403,11135,125128,RPSBVJXBTXEJJG-LURNZOHQSA-N,7438,C04886,"alpha-N-Acetylneuraminyl-2,6-beta-D-galactosyl-1,4-N-acetyl-beta-D-glucosamine",,,,,,,,
13039,12404,11137,3637,RPTUSVTUFVMDQK-UHFFFAOYSA-N,9252,C07040,Hydralazine,,,,,,,,
13040,12405,11138,178007,RPXRFGDJHIVRSM-UHFFFAOYSA-N,17395382,C14382,"4-Hydroxy-2,2',3,4',5,5',6-heptachlorobiphenyl","2,2',3,4',5,5',6-Heptachloro-4-biphenylol",,,,,,,
13041,12406,11139,3721046,RPXVIAFEQBNEAX-UHFFFAOYSA-N,586261,C13668,CNQX,"6-Cyano-7-nitroquinoxaline-2,3-dione",,,,,,,
13042,12407,11141,5310985,RPYWXZCFYPVCNQ-RVDMUPIBSA-N,135626371,C19905,DMXB-A,GTS-21,,,,,,,
13043,12409,11144,5281494,RQCXPCGOVWKZCE-UUFJRKJUSA-N,11724,C09533,Provincialin,,,,,,,,
13044,12411,11146,443071,RQDUXWSGZLYVCI-UHFFFAOYSA-N,13287,C11105,5-Methyl-3-isoxazolyl sulfate,,,,,,,,
13045,12412,11147,46174014,RQEREARTKFHKFJ-DOPHCPJZSA-N,96024191,C17971,Fortimicin FU-10,,map01130,,,,,,
13046,12413,11148,7408,RQEUFEKYXDPUSK-UHFFFAOYSA-N,5475,C02455,1-Phenylethylamine,alpha-Phenylethylamine,,,,,,,
13047,12414,11151,3086191,RQFQJYYMBWVMQG-IXDPLRRUSA-N,8295,C06023,D-Glucosaminide,Chitosan oligosaccharide,map00520,map01100,,,,,
13048,12415,11152,46173901,RQHZZQLPDALGEQ-CYGMIEPJSA-L,96023754,C17401,Cobalt-factor III,,map00860,map01100,,,,,
13049,12416,11153,11197171,RQIDGZHMTWSMMC-TZNPKLQUSA-N,135626102,C19613,Juvenile hormone I,"Methyl (2E,6E,10R,11S)-10,11-epoxy-7-ethyl-3,11-dimethyl-2,6-tridecadienoate",,,,,,,
13050,12417,11154,165849,RQJSAJJBBSJUFF-UHFFFAOYSA-N,103061445,C18263,"1,6-Dihydroxypyrene","1,6-Pyrenediol",map00624,map01120,,,,,
13051,12418,11155,443051,RQKDPSTWKKMBPM-XLPZGREQSA-N,13221,C11038,2'-Deoxy-5-hydroxymethylcytidine-5'-diphosphate,,map00240,,,,,,
13052,12421,11159,5359596,RQNWIZPPADIBDY-UHFFFAOYSA-N,8507,C06269,Arsenic,As,,,,,,,
13053,12422,11160,62432,RQOLZRKNRJWASP-UHFFFAOYSA-N,124490019,C19347,Bis(1-aziridinyl)morpholinophosphine sulfide,,,,,,,,
13054,12423,11161,136262917,RQPREYSMTBNTJA-JNXJJIQFSA-L,333497467,C19871,Guanylyl molybdenum cofactor,Molybdopterin guanine dinucleotide cofactor,map00790,map01100,,,,,
13055,12424,11162,5280620,RQQOEIJLJPCYJR-BWKAKNAASA-N,6458,C03683,6-Demethylsterigmatocystin,,map00254,map01130,,,,,
13056,12425,11163,18666812,RQRINYISXYAZKL-RPDRRWSUSA-N,7081,C04454,5-Amino-6-(5'-phospho-D-ribitylamino)uracil,"5-Amino-2,6-dioxy-4-(5'-phospho-D-ribitylamino)pyrimidine",map00740,map01100,map01110,,,,
13057,12426,11164,50294,RQTOOFIXOKYGAN-UHFFFAOYSA-N,9464,C07255,Nedocromil,,,,,,,,
13058,12427,11165,185995,RQTTXGQDIROLTQ-FASGCTRLSA-N,6872,C04199,Isovitexin 2'-O-beta-D-glucoside,,map00944,,,,,,
13059,12428,11166,17531,RQVGAIADHNPSME-UHFFFAOYSA-N,124489318,C18644,Azinphos-ethyl,,,,,,,,
13060,12429,11167,13263,RQVYBGPQFYCBGX-UHFFFAOYSA-N,124489374,C18700,Ametryn,,,,,,,,
13061,12430,11168,6414792,RQWQIVXLPCFXCO-OWOJBTEDSA-N,124489961,C19289,Panfuran S,Dihydroxymethylfuratrizine,,,,,,,NA
13062,12432,11172,3314,RRAFCDWBNXTKKO-UHFFFAOYSA-N,12636,C10453,Eugenol,,map00940,,,,,,
13063,12433,11173,45281255,RRAQYLXLCYIZBB-HHKCBAECSA-N,163312097,C20359,"UDP-2-acetamido-3-amino-2,3-dideoxy-alpha-D-glucuronate",,map00520,,,,,,
13064,12434,11174,14537,RRBMVWQICIXSEO-UHFFFAOYSA-N,103061422,C18240,Tetrachlorocatechol,"Tetrachloro-1,2-benzenediol",map00361,map01120,map01220,,,,
13065,12435,11175,181814,RRBQYKQIAKFGIS-AMVRVENBSA-N,10978,C08785,Toonacilin,,,,,,,,
13066,12436,11177,21123946,RRCGNPRHZQPOOT-FFBSXHGNSA-N,47205796,C16500,"20,26-Dihydroxyecdysone",,map00981,,,,,,
13067,12437,11178,6557,RRHGJUQNOFWUDK-UHFFFAOYSA-N,51090850,C16521,Isoprene,"2-Methyl-1,3-butadiene",map00900,map01062,map01110,,,,
13068,12438,11179,443390,RRJLJKRFFRZRAF-UHFFFAOYSA-N,13907,C11742,SB 228357,,,,,,,,
13069,12439,11182,442021,RRKTZKIUPZVBMF-IBTVXLQLSA-N,11276,C09084,Brucine,,,,,,,,
13070,12442,11186,33565,RROQIUMZODEXOR-UHFFFAOYSA-N,13143,C10960,Triforine,,,,,,,,
13071,12443,11187,9890450,RRTBMNWYYYTAEH-XEQNPHJVSA-O,14175,C12018,SM-17466,,,,,,,,
13072,12444,11188,1990,RRUDCFGSUDOHDG-UHFFFAOYSA-N,9027,C06808,Acetohydroxamic acid,,,,,,,,
13073,12445,11189,440568,RRUVJGASJONMDY-UHFFFAOYSA-O,7546,C05125,2-(alpha-Hydroxyethyl)thiamine diphosphate,2-Hydroxyethyl-ThPP,map00010,map00020,map00620,map01100,,,
13074,12446,11190,29216,RRVIAQKBTUQODI-UHFFFAOYSA-N,13092,C10909,Methabenzthiazuron,,,,,,,,
13075,12447,11191,5318557,RRXOQHQFJOQLQR-AATRIKPKSA-N,96023461,C16975,Isoelemicin,,,,,,,,
13076,12448,11193,5318039,RSAHICAPUYTWHW-UHFFFAOYSA-N,96024124,C17826,Hexahydrocurcumin,,,,,,,,
13077,12449,11194,243755,RSBZZVJLNTXCGU-FEQOUAIHSA-N,17396401,C15404,"3beta,17-Dihydroxy-5alpha-pregnane-11,20-dione 3-acetate",,,,,,,,
13078,12452,11197,4630,RSDOPYMFZBJHRL-UHFFFAOYSA-N,9688,C07485,Oxotremorine,,,,,,,,
13079,12453,11198,13791,RSEPBGGWRJCQGY-RBRWEJTLSA-N,583248,C12859,Estradiol valerate,,,,,,,,
13080,12454,11199,442980,RSFPISDAJMWREU-CDFICMNGSA-N,12997,C10814,Paravallarine,,,,,,,,
13081,12455,11202,88308,RSIWXFIBHXYNFM-NSHDSACASA-N,12112,C09926,Dihydromethysticin,,,,,,,,
13082,12456,11203,189666,RSJCPOVKDYSWAP-UHFFFAOYSA-N,9313,C07102,"5-Chloro-1,2,4-trihydroxybenzene",,map00361,map01100,map01120,,,,
13083,12457,11204,5702285,RSLNRVYIRDVHLY-UHFFFAOYSA-N,583187,C12798,Tulobuterol hydrochloride,,,,,,,,
13084,12458,11205,121231425,RSLPMOUJEPMGIJ-FHNUIXEPSA-N,315661365,C21266,3'-Amino-3'-deoxygentamicin A2,3''-Demethyl-gentamicin A,map00524,map01130,,,,,
13085,12459,11206,443245,RSMKYRDCCSNYFM-TXTDMRFKSA-N,13690,C11522,24-Methylenelophenol,"4-alpha-Methyl-5-alpha-ergosta-7,24-dien-3-beta-ol",map00100,map01100,map01110,,,,
13086,12461,11208,52999,RSMUVYRMZCOLBH-UHFFFAOYSA-N,13129,C10946,Metsulfuron-methyl,Metsulfuron methyl,,,,,,,
13087,12463,11212,443457,RSQSQJNRHICNNH-WTVOOMFRSA-N,14026,C11864,Gibberellin A4,,map00904,map01110,map04075,,,,
13088,12464,11213,123981,RSRUDTPYRBLHEO-UHFFFAOYSA-N,13153,C10970,Benalfocin,SK&F 86466,,,,,,,
13089,12465,11214,122361365,RSSDMTJWCNYGHQ-XMABDTGBSA-N,319075056,C21332,8-Dehydro-3-deoxy-D-manno-octulosonate,"3,8-Dideoxy-8-oxo-D-manno-octulosonate",,,,,,,
13090,12466,11215,803,RSTKLPZEZYGQPY-UHFFFAOYSA-N,3625,C00331,Indolepyruvate,Indolepyruvic acid,map00380,map01100,,,,,
13091,12467,11216,34469,RSVPPPHXAASNOL-UHFFFAOYSA-N,124489556,C18884,Prodiamine,,,,,,,,
13092,12468,11218,70804,RSWXAGBBPCRION-UHFFFAOYSA-N,854347,C14111,"5,6,7,8-Tetrahydro-2-naphthoic acid",,map00626,map01120,,,,,
13093,12469,11219,122174256,RSXFZXJOBQZOOM-WXIIGEIKSA-N,318172281,C21301,Kedarcidin chromophore,,map01059,map01130,,,,,
13094,12471,11222,656500,RSYYQCDERUOEFI-SNVBAGLBSA-N,5910,C03001,N-Benzoyl-D-arginine,,,,,,,,
13095,12472,11224,503593,RTAGLZBJCCVJET-UQTMIEBXSA-N,254741397,C20935,2-5A,"2',5'-Oligoadenylate 5'-triphosphate",,,,,,,
13096,12473,11225,503593,RTAGLZBJCCVJET-UQTMIEBXSA-N,254741398,C20936,pppA2'p5'A2'p5'A,Trimeric 2-5A,,,,,,,
13097,12474,11226,440234,RTAWYPPHIMOINL-UHFFFAOYSA-O,6816,C04130,Methyl 2-diazoacetamidohexanoate,,,,,,,,
13098,12475,11228,73281,RTCOGUMHFFWOJV-UHFFFAOYSA-N,13132,C10949,Nicosulfuron,,,,,,,,NA
13099,12476,11229,25418,RTDCJKARQCRONF-UHFFFAOYSA-N,124489953,C19281,N-Nitrosomethylethylamine,,,,,,,,
13100,12477,11232,5281078,RTGDFNSFWBGLEC-SYZQJQIISA-N,10110,C07908,Mycophenolate mofetil,RS 61443,,,,,,,
13101,12478,11233,93,RTGHRDFWYQHVFW-UHFFFAOYSA-N,4103,C00846,3-Oxoadipate,3-Oxoadipic acid,map00362,map01100,map01120,map01220,,,
13102,12479,11234,441990,RTHNIWHULJBNTJ-BXFVMDGOSA-N,11235,C09043,Auricularine,,,,,,,,
13103,12481,11236,441908,RTMPAEPNXWUCGZ-ITFDNFFVSA-N,11119,C08927,Avenacin B-2,,,,,,,,
13104,12482,11237,15942880,RTNBXJBOAIDPME-SHUUEZRQSA-N,7098,C04478,3-Deoxy-D-manno-octulosonate 8-phosphate,2-Dehydro-3-deoxy-D-octonate 8-phosphate,map00540,map01100,,,,,
13105,12484,11239,11988267,RTQMRTSPTLIIHM-KEOHHSTQSA-N,5701,C02741,Phosphoribosyl-AMP,N1-(5-Phospho-D-ribosyl)-AMP,map00340,map01100,map01110,map01230,,,
13106,12485,11242,24098,RTSZUSOHOIFYSY-UHFFFAOYSA-N,854256,C14015,Diphenhydramine salicylate,,,,,,,,
13107,12486,11243,11954164,RTTQARJXLDHUQT-RCMKLKEOSA-N,17396382,C15385,"D-Homo-A-nor-17a-oxaandrost-3(5)-ene-2,17-dione",A-Nortestololactone,,,,,,,
13108,12487,11244,440756,RTTXIBKRJFIBBG-UHFFFAOYSA-N,7985,C05678,(2-Amino-1-hydroxyethyl)phosphonate,1-Hydroxy-2-aminoethylphosphonate,map00440,,,,,,
13109,12488,11245,11954080,RTUBLLIENXGPSS-SHUFMVBLSA-N,17395911,C14913,17beta-Hydroxy-4-oxa-5alpha-androstan-3-one acetate,,,,,,,,
13110,12489,11246,440631,RTVFIUBAXAZKSU-UHFFFAOYSA-N,7698,C05316,Dihydromacarpine,"13,14-Dihydro-5,7-dimethoxy-13-methyl-[1,3]benzodioxolo[5,6-c]-1,3-dioxolo[4,5-i]phenanthridine",map00950,map01100,map01110,,,,
13111,12491,11251,6915944,RTXOFQZKPXMALH-GHXIOONMSA-N,10310,C08110,Cefdinir,,,,,,,,
13112,12492,11252,20933,RTYJTGSCYUUYAL-YCAHSCEMSA-L,854208,C13967,Carbenicillin sodium,Carbenicillin disodium,,,,,,,
13113,12494,11254,174277,RTZKSTLPRTWFEV-QWHCGFSZSA-N,12804,C10621,Gomisin L1 methyl ether,Rubschisandrin,,,,,,,
13114,12495,11255,3283,RTZKZFJDLAIYFH-UHFFFAOYSA-N,585984,C13240,Ether,Anesthetic ether,,,,,,,
13115,12496,11256,11137,RTZZCYNQPHTPPL-UHFFFAOYSA-N,17395418,C14418,3-Nitrophenol,m-Hydroxynitrobenzene,map00627,map01120,,,,,
13116,12497,11257,5280728,RUBKAAVMXLSLAZ-UVTYLADFSA-N,7334,C04767,O-(1->4)-alpha-L-Dihydrostreptosyl-streptidine 6-phosphate,alpha-L-Dihydrostreptosyl-(1->4)-streptidine 6-phosphate,map00521,map01130,,,,,
13117,12498,11259,12032,RUCHWTKMOWXHLU-UHFFFAOYSA-N,135626255,C19788,5-Nitroanthranilate,2-Amino-5-nitrobenzoate,,,,,,,
13118,12499,11261,127601,RUDATBOHQWOJDD-DNMBCGTGSA-N,96024005,C17662,Isoursodeoxycholate,Isoursodeoxycholic acid,map00121,,,,,,
13119,12502,11265,8640,RUFPHBVGCFYCNW-UHFFFAOYSA-N,17395788,C14790,1-Naphthylamine,,map00980,,,,,,
13120,12503,11266,21574552,RUGBKCUWZCCZDR-QWDTXXANSA-N,96023579,C17106,Mertensene,,,,,,,,
13121,12505,11268,16061267,RUIGAJAIJJUKFM-PZWPVEARSA-N,47205224,C15905,Hydroxyspheroidenone,,map00906,map01100,map01110,,,,
13122,12506,11269,8748,RUJPNZNXGCHGID-UHFFFAOYSA-N,96023862,C17517,beta-Terpineol,,,,,,,,
13123,12507,11272,16441,RUMOYJJNUMEFDD-UHFFFAOYSA-N,5571,C02576,Perillyl aldehyde,Perillaldehyde,map00903,,,,,,
13124,12508,11273,442201,RUNKBNVIYGVBMW-LBPRGKRZSA-N,11589,C09398,Cularicine,,,,,,,,
13125,12509,11275,11953824,RUQATQQNXCPTLL-PQMJGINDSA-N,6514,C03755,3'-Deoxydihydrostreptomycin,,,,,,,,
13126,12510,11276,222304,RUQGXFJIPMDCFD-UHFFFAOYSA-N,17396380,C15383,"(5-Phenyl-1,2,4-triazol-3-yl)urea","3-Phenyl-5-ureido-1,2,4-triazole",,,,,,,NA
13127,12512,11278,85275,RUUBIFVWPACNLY-UHFFFAOYSA-N,17395858,C14860,"2,2-Dichloro-1,1-ethanediol",,map00980,,,,,,
13128,12513,11279,637563,RUVINXPYWBROJD-ONEGZZNKSA-N,12613,C10428,Anethole,t-Anethole,map00940,,,,,,
13129,12514,11282,34466,RUYUCCQRWINUHE-UHFFFAOYSA-N,96024365,C18148,Octachlorostyrene,,,,,,,,
13130,12515,11283,442931,RUZDYQSFFIVRRP-CYBMUJFWSA-O,12918,C10735,Ribalinium,,,,,,,,
13131,12516,11284,16754,RUZIUYOSRDWYQF-HNNXBMFYSA-N,11637,C09446,Glaucine,,,,,,,,
13132,12517,11285,3157,RUZYUOTYCVRMRZ-UHFFFAOYSA-N,9184,C06970,Doxazosin,,,,,,,,
13133,12518,11286,56928147,RVBWUYJOJNTTSZ-CGZJSGPVSA-N,135626462,C19996,Microcystin RA,,,,,,,,
13134,12521,11291,46173841,RVHOXFYBIJIBSC-BJFYZETDSA-N,96023380,C16859,Renillafoulin A,,,,,,,,
13135,12522,11292,251431,RVIFMDAMYNWNJV-UHFFFAOYSA-N,17396138,C15141,N-(Phenylmethyl)-N-methyl-2-pyridinamine,,,,,,,,
13136,12523,11293,11648,RVIXKDRPFPUUOO-UHFFFAOYSA-N,5542,C02535,Dimethyl selenide,,map00450,,,,,,
13137,12524,11294,442158,RVJBPTBCDSPZDC-CEXJFXJFSA-N,11518,C09327,Alangicine,,,,,,,,
13138,12525,11295,92421,RVKCCVTVZORVGD-UHFFFAOYSA-N,124489215,C18541,Trinexapac-ethyl,,,,,,,,
13139,12526,11296,11954088,RVOGPLZAOZWWPL-AANPDWTMSA-N,17395953,C14955,"17beta-(Acetylthio)estra-1,3,5(10)-trien-3-ol acetate",,,,,,,,
13140,12527,11297,4991,RVOLLAQWKVFTGE-UHFFFAOYSA-N,9614,C07410,Pyridostigmine,,,,,,,,
13141,12528,11298,5281658,RVOUOPDWADMVBA-UHFFFAOYSA-N,12274,C10088,Norswertianin,"1,2,6,8-Tetrahydroxyxanthone",,,,,,,
13142,12529,11299,6440330,RVOXLHZDVJPIKK-SMEADMTJSA-N,135626477,C20011,Homoyessotoxin,"Yessotoxin, 3-de(2-(sulfooxy)ethyl)-3-(3-(sulfooxy)propyl)-",,,,,,,
13143,12530,11300,135438590,RVPIQBBRHBAQKG-OLNLEZHNSA-N,10741,C08548,Humilixanthin,,,,,,,,
13144,12531,11302,230883,RVSSFXUENQNQJK-ROGQGFJNSA-N,17396033,C15036,"2alpha-Methyl-5alpha-androstane-3,17-dione",,,,,,,,
13145,12532,11303,175974,RVYIFZVNJLDNAV-VSYBRGMMSA-N,582796,C12406,Urdamycin B,,map01057,map01130,,,,,
13146,12533,11304,161174,RWAXAHFFXZKMPA-UHFFFAOYSA-N,312642078,C21109,Aminopyrrolnitrin,,map00404,map01130,,,,,
13147,12535,11306,8956,RWBRUCCWZPSBFC-RXRZZTMXSA-N,6743,C04042,20alpha-Hydroxy-4-pregnen-3-one,20alpha-Hydroxypregn-4-en-3-one,map00140,,,,,,
13148,12536,11307,3102,RWCCWEUUXYIKHB-UHFFFAOYSA-N,8590,C06354,Benzophenone,Diphenyl ketone,,,,,,,
13149,12537,11308,50986166,RWCXEOMFBZOODX-UHFFFAOYSA-N,254741440,C20981,"5,10-Dihydrophenazine-1-carboxylate",,map00405,map01130,,,,,
13150,12538,11309,7406,RWGFKTVRMDUZSP-UHFFFAOYSA-N,17395396,C14396,Cumene,Isopropylbenzene,,,,,,,
13151,12539,11312,82400,RWHOZGRAXYWRNX-VFUOTHLCSA-N,4453,C01231,"alpha-D-Glucose 1,6-bisphosphate","alpha-D-Glucose 1,6-biphosphate",map00500,,,,,,
13152,12541,11314,55977,RWJXTYSZCDAMCD-UHFFFAOYSA-N,14252,C12105,Thiotropocin,,,,,,,,
13153,12542,11316,23724710,RWKJTIHNYSIIHW-RWUWUJKWSA-N,135626402,C19936,"(9R,10E,12Z,15Z)-9-Hydroperoxyoctadeca-10,12,15-trienoate",,,,,,,,
13154,12543,11317,7211,RWLALWYNXFYRGW-UHFFFAOYSA-N,17395271,C14271,Ethohexadiol,"2-Ethyl-1,3-hexanediol",,,,,,,
13155,12544,11318,442425,RWMXKBUPLSNIJL-BHBNKKJBSA-N,11972,C09784,Ipolamiide,,,,,,,,
13156,12546,11320,54691354,RWPPEDAJWOOTPC-DPLGGHQZSA-N,583322,C12933,Rolitetracycline nitrate,,,,,,,,
13157,12547,11321,442530,RWQKHEORZBHNRI-BMIGLBTASA-N,12141,C09955,Ochratoxin A,,map04976,,,,,,
13158,12548,11322,1135,RWQNBRDOKXIBIV-UHFFFAOYSA-N,3478,C00178,Thymine,5-Methyluracil,map00240,map01100,,,,,
13159,12549,11323,402,RWSOTUBLDIXVET-UHFFFAOYSA-N,3387,C00087,Sulfur,S,map00920,map01120,,,,,
13160,12551,11325,443812,RWSPXLDDWKEOIW-VLIDSJQPSA-N,582794,C12404,Urdamycinone B,,map01057,map01130,,,,,
